Date,2021/06/29
Name,元大台灣50單日反向1倍基金
Net Asset,59569083332
Shares Outstanding,10691149000
ETF Currency,NTD
NAV per Share,5.57

Ticker,Name,Currency,Shares,Expiry Month,Market Value,Weight,Price,Multiplier,FX Rate
NYF,台灣50ETF股票期貨,NTD,-3600.0,202107,,8.3,,10000.0,1.0
TX,臺股期貨,NTD,-15600.0,202107,,91.83,,200.0,1.0
Cash,保證金,NTD,13544581104.0,,,,1,1,1.0
Cash,現金,NTD,3849135175.0,,,,1,1,1.0
Cash,附買回債券,NTD,42225000000.0,,,,1,1,1.0
Cash,應收利息,NTD,5091735.0,,,,1,1,1.0

