Date,2021/06/29
Name,元大標普高盛黃金ER單日反向1倍指數股票型期貨信託基金
Net Asset,296732440
Shares Outstanding,22103000
ETF Currency,NTD
NAV per Share,13.42

Ticker,Name,Currency,Shares,Expiry Month,Market Value,Weight,Price,Multiplier,FX Rate
GC,NYMEX黃金(100盎斯),USD,-60.0,202108,,100.26,,100.0,27.89
Cash,保證金,NTD,112296992.0,,,,1,1,1.0
Cash,保證金,USD,1167890.76,,,,1,1,27.89
Cash,現金,NTD,121876537.0,,,,1,1,1.0
Cash,附買回債券,NTD,30166628.0,,,,1,1,1.0

