Date,2021/06/29
Name,元大台灣50單日正向2倍基金
Net Asset,18812782455
Shares Outstanding,144584000
ETF Currency,NTD
NAV per Share,130.12

Ticker,Name,Currency,Shares,Expiry Month,Market Value,Weight,Price,Multiplier,FX Rate
NYF,台灣50ETF股票期貨,NTD,3000.0,202107,,21.89,,10000.0,1.0
TX,臺股期貨,NTD,9540.0,202107,,177.82,,200.0,1.0
Cash,保證金,NTD,10649835441.0,,,,1,1,1.0
Cash,現金,NTD,1650144014.0,,,,1,1,1.0
Cash,附買回債券,NTD,6850000000.0,,,,1,1,1.0

