Date,2021/06/29
Name,元大標普500基金
Net Asset,5834498846
Shares Outstanding,159485000
ETF Currency,NTD
NAV per Share,36.58

Ticker,Name,Currency,Shares,Expiry Month,Market Value,Weight,Price,Multiplier,FX Rate
SCHW_US,SCHWAB (CHARLES) CORP,USD,8330.0,,,0.29,,1.0,27.89
AXP_US,AMERICAN EXPRESS CO,USD,3614.0,,,0.29,,1.0,27.89
DE_US,DEERE & CO,USD,1733.0,,,0.29,,1.0,27.89
ISRG_US,INTUITIVE SURGICAL INC,USD,658.0,,,0.29,,1.0,27.89
NOW_US,SERVICENOW INC,USD,1097.0,,,0.29,,1.0,27.89
AMD_US,ADVANCED MICRO DEVICES,USD,6748.0,,,0.28,,1.0,27.89
CHTR_US,CHARTER COMMUNICATIONS INC-A,USD,765.0,,,0.26,,1.0,27.89
SPGI_US,S&P GLOBAL INC,USD,1338.0,,,0.26,,1.0,27.89
BKNG_US,BOOKING HOLDINGS INC,USD,228.0,,,0.25,,1.0,27.89
LMT_US,LOCKHEED MARTIN CORP,USD,1358.0,,,0.25,,1.0,27.89
ANTM_US,ANTHEM INC,USD,1360.0,,,0.25,,1.0,27.89
MU_US,MICRON TECHNOLOGY INC,USD,6228.0,,,0.24,,1.0,27.89
FIS_US,FIDELITY NATIONAL INFO SERV,USD,3444.0,,,0.24,,1.0,27.89
PLD_US,PROLOGIS INC,USD,4109.0,,,0.24,,1.0,27.89
LRCX_US,LAM RESEARCH CORP,USD,792.0,,,0.24,,1.0,27.89
ZTS_US,ZOETIS INC,USD,2637.0,,,0.24,,1.0,27.89
MDLZ_US,MONDELEZ INTERNATIONAL INC-A,USD,7802.0,,,0.24,,1.0,27.89
MO_US,ALTRIA GROUP INC,USD,10278.0,,,0.23,,1.0,27.89
SYK_US,STRYKER CORP,USD,1820.0,,,0.23,,1.0,27.89
TMUS_US,T-MOBILE US INC,USD,3255.0,,,0.23,,1.0,27.89
GILD_US,GILEAD SCIENCES INC,USD,6966.0,,,0.23,,1.0,27.89
CCI_US,CROWN CASTLE INTL CORP,USD,2400.0,,,0.23,,1.0,27.89
ADP_US,AUTOMATIC DATA PROCESSING,USD,2363.0,,,0.22,,1.0,27.89
COP_US,CONOCOPHILLIPS,USD,7495.0,,,0.22,,1.0,27.89
PNC_US,PNC FINANCIAL SERVICES GROUP,USD,2360.0,,,0.22,,1.0,27.89
TJX_US,TJX COMPANIES INC,USD,6698.0,,,0.22,,1.0,27.89
CI_US,CIGNA CORP,USD,1906.0,,,0.22,,1.0,27.89
USB_US,US BANCORP,USD,7529.0,,,0.21,,1.0,27.89
CME_US,CME GROUP INC,USD,1994.0,,,0.21,,1.0,27.89
GM_US,GENERAL MOTORS CO,USD,7090.0,,,0.2,,1.0,27.89
DUK_US,DUKE ENERGY CORP,USD,4272.0,,,0.2,,1.0,27.89
TFC_US,TRUIST FINANCIAL CORP,USD,7469.0,,,0.2,,1.0,27.89
EL_US,ESTEE LAUDER COMPANIES-CL A,USD,1288.0,,,0.19,,1.0,27.89
CB_US,CHUBB LTD,USD,2498.0,,,0.19,,1.0,27.89
CSX_US,CSX CORP,USD,4207.0,,,0.19,,1.0,27.89
COF_US,CAPITAL ONE FINANCIAL CORP,USD,2508.0,,,0.19,,1.0,27.89
ATVI_US,ACTIVISION BLIZZARD INC,USD,4316.0,,,0.19,,1.0,27.89
FDX_US,FEDEX CORP,USD,1356.0,,,0.19,,1.0,27.89
MMC_US,MARSH & MCLENNAN COS,USD,2824.0,,,0.19,,1.0,27.89
EQIX_US,EQUINIX INC,USD,498.0,,,0.19,,1.0,27.89
BDX_US,BECTON DICKINSON AND CO,USD,1615.0,,,0.19,,1.0,27.89
ILMN_US,ILLUMINA INC,USD,811.0,,,0.18,,1.0,27.89
CL_US,COLGATE-PALMOLIVE CO,USD,4699.0,,,0.18,,1.0,27.89
ICE_US,INTERCONTINENTAL EXCHANGE IN,USD,3126.0,,,0.18,,1.0,27.89
NSC_US,NORFOLK SOUTHERN CORP,USD,1390.0,,,0.18,,1.0,27.89
SHW_US,SHERWIN-WILLIAMS CO/THE,USD,1329.0,,,0.17,,1.0,27.89
SO_US,SOUTHERN CO/THE,USD,5880.0,,,0.17,,1.0,27.89
FISV_US,FISERV INC,USD,3308.0,,,0.17,,1.0,27.89
EW_US,EDWARDS LIFESCIENCES CORP,USD,3453.0,,,0.17,,1.0,27.89
