Date,2021/06/29
Name,元大標普高盛黃金ER指數股票型期貨信託基金
Net Asset,1977016477
Shares Outstanding,83014000
ETF Currency,NTD
NAV per Share,23.82

Ticker,Name,Currency,Shares,Expiry Month,Market Value,Weight,Price,Multiplier,FX Rate
GC,NYMEX黃金(100盎斯),USD,395.0,202108,,99.06,,100.0,27.89
Cash,保證金,NTD,842581783.0,,,,1,1,1.0
Cash,保證金,USD,5709826.81,,,,1,1,27.89
Cash,現金,NTD,513014717.0,,,,1,1,1.0
Cash,附買回債券,NTD,463117664.0,,,,1,1,1.0

