Date,2021/06/29
Name,元大MSCI中國A股國際通ETF基金
Net Asset,1269125811
Shares Outstanding,43488000
ETF Currency,NTD
NAV per Share,29.18

Ticker,Name,Currency,Shares,Expiry Month,Market Value,Weight,Price,Multiplier,FX Rate
600745_CN,聞泰科技,CNY,8100.0,,,0.26,,1.0,4.323
601857_CN,中國石油,CNY,139365.0,,,0.26,,1.0,4.323
600660_CN,福耀玻璃,CNY,13000.0,,,0.25,,1.0,4.323
600837_CN,海通證券,CNY,62300.0,,,0.25,,1.0,4.323
603986_CN,兆易創新,CNY,4292.0,,,0.25,,1.0,4.323
300999_CN,金龍魚,CNY,8200.0,,,0.25,,1.0,4.323
002129_CN,中環股份,CNY,19600.0,,,0.24,,1.0,4.323
000100_CN,TCL科技,CNY,90600.0,,,0.24,,1.0,4.323
601988_CN,中國銀行,CNY,226700.0,,,0.24,,1.0,4.323
601390_CN,中國中鐵,CNY,131434.0,,,0.24,,1.0,4.323
601009_CN,南京銀行,CNY,64600.0,,,0.24,,1.0,4.323
603486_CN,科沃斯,CNY,3100.0,,,0.24,,1.0,4.323
601100_CN,立液壓,CNY,8496.0,,,0.24,,1.0,4.323
600588_CN,用友網絡,CNY,21121.0,,,0.24,,1.0,4.323
000166_CN,申萬宏源,CNY,145465.0,,,0.24,,1.0,4.323
600919_CN,江蘇銀行,CNY,95370.0,,,0.24,,1.0,4.323
300454_CN,深信服,CNY,2700.0,,,0.23,,1.0,4.323
601169_CN,北京銀行,CNY,136500.0,,,0.23,,1.0,4.323
300601_CN,康泰生物,CNY,4500.0,,,0.22,,1.0,4.323
601336_CN,新華保險,CNY,13500.0,,,0.22,,1.0,4.323
002709_CN,天賜材料,CNY,6060.0,,,0.22,,1.0,4.323
601633_CN,長城汽車,CNY,14400.0,,,0.22,,1.0,4.323
601628_CN,中國人壽,CNY,18000.0,,,0.21,,1.0,4.323
002821_CN,凱萊英,CNY,1600.0,,,0.21,,1.0,4.323
300142_CN,沃森生物,CNY,10035.0,,,0.21,,1.0,4.323
603993_CN,洛陽鉬業,CNY,114000.0,,,0.21,,1.0,4.323
000895_CN,雙匯發展,CNY,18700.0,,,0.21,,1.0,4.323
600132_CN,重慶啤酒,CNY,3200.0,,,0.2,,1.0,4.323
603806_CN,福斯特,CNY,5980.0,,,0.2,,1.0,4.323
601138_CN,工業富聯,CNY,47100.0,,,0.2,,1.0,4.323
300595_CN,歐普康視,CNY,5580.0,,,0.2,,1.0,4.323
600989_CN,寶豐能源,CNY,39500.0,,,0.2,,1.0,4.323
600570_CN,生電子,CNY,6779.0,,,0.2,,1.0,4.323
000776_CN,廣發證券,CNY,38200.0,,,0.2,,1.0,4.323
300498_CN,溫氏股份,CNY,41189.0,,,0.2,,1.0,4.323
603659_CN,璞泰來,CNY,4560.0,,,0.2,,1.0,4.323
002841_CN,視源股份,CNY,4400.0,,,0.19,,1.0,4.323
600926_CN,杭州銀行,CNY,38280.0,,,0.19,,1.0,4.323
001979_CN,招商蛇口,CNY,51142.0,,,0.19,,1.0,4.323
000596_CN,古井貢酒,CNY,2500.0,,,0.19,,1.0,4.323
600741_CN,華域汽車,CNY,20431.0,,,0.19,,1.0,4.323
002050_CN,三花智控,CNY,23180.0,,,0.19,,1.0,4.323
000799_CN,酒鬼酒,CNY,2100.0,,,0.18,,1.0,4.323
000963_CN,華東醫藥,CNY,11320.0,,,0.18,,1.0,4.323
002601_CN,龍蟒佰利,CNY,14500.0,,,0.18,,1.0,4.323
600015_CN,華夏銀行,CNY,82800.0,,,0.18,,1.0,4.323
688185_CN,康希諾,CNY,680.0,,,0.18,,1.0,4.323
600600_CN,青島啤酒,CNY,4600.0,,,0.17,,1.0,4.323
603899_CN,晨光文具,CNY,6000.0,,,0.17,,1.0,4.323
300628_CN,億聯網絡,CNY,5843.0,,,0.17,,1.0,4.323
603833_CN,歐派家居,CNY,3280.0,,,0.17,,1.0,4.323
002001_CN,新和成,CNY,16640.0,,,0.17,,1.0,4.323
600150_CN,中國船舶,CNY,28900.0,,,0.17,,1.0,4.323
600460_CN,士蘭微,CNY,8500.0,,,0.16,,1.0,4.323
300408_CN,三環集團,CNY,11730.0,,,0.16,,1.0,4.323
600111_CN,北方稀土,CNY,23500.0,,,0.16,,1.0,4.323
300347_CN,泰格醫藥,CNY,2450.0,,,0.16,,1.0,4.323
600010_CN,包鋼股份,CNY,294200.0,,,0.16,,1.0,4.323
603737_CN,三棵樹,CNY,2520.0,,,0.16,,1.0,4.323
000786_CN,北新建材,CNY,11000.0,,,0.16,,1.0,4.323
600547_CN,山東黃金,CNY,23388.0,,,0.16,,1.0,4.323
601600_CN,中國鋁業,CNY,84400.0,,,0.16,,1.0,4.323
601877_CN,正泰電器,CNY,13900.0,,,0.15,,1.0,4.323
600426_CN,華魯升,CNY,13730.0,,,0.15,,1.0,4.323
601788_CN,光大證券,CNY,25300.0,,,0.15,,1.0,4.323
300529_CN,健帆生物,CNY,5160.0,,,0.15,,1.0,4.323
002736_CN,國信證券,CNY,41400.0,,,0.15,,1.0,4.323
603882_CN,金域醫學,CNY,3000.0,,,0.15,,1.0,4.323
601377_CN,興業證券,CNY,43300.0,,,0.15,,1.0,4.323
002007_CN,華蘭生物,CNY,11860.0,,,0.15,,1.0,4.323
603369_CN,今世緣,CNY,8100.0,,,0.15,,1.0,4.323
002568_CN,百潤股份,CNY,4900.0,,,0.15,,1.0,4.323
601916_CN,浙商銀行,CNY,107900.0,,,0.15,,1.0,4.323
600886_CN,國投電力,CNY,44952.0,,,0.15,,1.0,4.323
000157_CN,中聯重科,CNY,45700.0,,,0.15,,1.0,4.323
002600_CN,領益智造,CNY,45600.0,,,0.15,,1.0,4.323
600584_CN,長電科技,CNY,11500.0,,,0.15,,1.0,4.323
002414_CN,高德紅外,CNY,15172.0,,,0.14,,1.0,4.323
002236_CN,大華股份,CNY,19400.0,,,0.14,,1.0,4.323
002648_CN,衛星石化,CNY,11100.0,,,0.14,,1.0,4.323
601939_CN,建設銀行,CNY,62000.0,,,0.14,,1.0,4.323
000876_CN,新 希 望,CNY,29100.0,,,0.14,,1.0,4.323
601966_CN,玲瓏輪胎,CNY,8900.0,,,0.14,,1.0,4.323
000301_CN,東方盛虹,CNY,20800.0,,,0.14,,1.0,4.323
000069_CN,華僑城A,CNY,52923.0,,,0.14,,1.0,4.323
600029_CN,南方航空,CNY,66000.0,,,0.14,,1.0,4.323
300033_CN,同花順,CNY,3500.0,,,0.14,,1.0,4.323
