Date,2021/06/29
Name,元大標普日圓ER單日正向2倍指數股票型期貨信託基金
Net Asset,103693213
Shares Outstanding,6584000
ETF Currency,NTD
NAV per Share,15.75

Ticker,Name,Currency,Shares,Expiry Month,Market Value,Weight,Price,Multiplier,FX Rate
JY,日圓,JPY,66.0,202109,,200.33,,1.0,0.2518
Cash,保證金,NTD,43139186.0,,,,1,1,1.0
Cash,保證金,USD,228763.53,,,,1,1,27.89
Cash,現金,NTD,43090442.0,,,,1,1,1.0
Cash,現金,USD,41159.14,,,,1,1,27.89
Cash,附買回債券,NTD,10003280.0,,,,1,1,1.0

