Date,2021/06/29
Name,元大日經225基金
Net Asset,215950594
Shares Outstanding,5925000
ETF Currency,NTD
NAV per Share,36.45

Ticker,Name,Currency,Shares,Expiry Month,Market Value,Weight,Price,Multiplier,FX Rate
7735_JP,SCREEN HOLDINGS CO LTD,JPY,200.0,,,0.25,,1.0,0.2521
4506_JP,SUMITOMO DAINIPPON PHARMA CO,JPY,900.0,,,0.24,,1.0,0.2521
6326_JP,KUBOTA CORP,JPY,900.0,,,0.24,,1.0,0.2521
1928_JP,SEKISUI HOUSE LTD,JPY,900.0,,,0.24,,1.0,0.2521
6702_JP,FUJITSU LTD,JPY,100.0,,,0.24,,1.0,0.2521
7270_JP,SUBARU CORP,JPY,900.0,,,0.24,,1.0,0.2521
2503_JP,KIRIN HOLDINGS CO LTD,JPY,900.0,,,0.23,,1.0,0.2521
8252_JP,MARUI GROUP CO LTD,JPY,900.0,,,0.23,,1.0,0.2521
2914_JP,JAPAN TOBACCO INC,JPY,900.0,,,0.23,,1.0,0.2521
9009_JP,KEISEI ELECTRIC RAILWAY CO,JPY,500.0,,,0.21,,1.0,0.2521
5333_JP,NGK INSULATORS LTD,JPY,900.0,,,0.2,,1.0,0.2521
6952_JP,CASIO COMPUTER CO LTD,JPY,900.0,,,0.2,,1.0,0.2521
9022_JP,CENTRAL JAPAN RAILWAY CO,JPY,100.0,,,0.2,,1.0,0.2521
9301_JP,MITSUBISHI LOGISTICS CORP,JPY,500.0,,,0.2,,1.0,0.2521
8802_JP,MITSUBISHI ESTATE CO LTD,JPY,900.0,,,0.19,,1.0,0.2521
4751_JP,CYBERAGENT INC,JPY,700.0,,,0.19,,1.0,0.2521
6753_JP,SHARP CORP,JPY,900.0,,,0.19,,1.0,0.2521
5802_JP,SUMITOMO ELECTRIC INDUSTRIES,JPY,900.0,,,0.18,,1.0,0.2521
6841_JP,YOKOGAWA ELECTRIC CORP,JPY,900.0,,,0.18,,1.0,0.2521
2002_JP,NISSHIN SEIFUN GROUP INC,JPY,900.0,,,0.17,,1.0,0.2521
6503_JP,MITSUBISHI ELECTRIC CORP,JPY,900.0,,,0.17,,1.0,0.2521
2871_JP,NICHIREI CORP,JPY,500.0,,,0.17,,1.0,0.2521
5301_JP,TOKAI CARBON CO LTD,JPY,900.0,,,0.17,,1.0,0.2521
9007_JP,ODAKYU ELECTRIC RAILWAY CO,JPY,500.0,,,0.17,,1.0,0.2521
5901_JP,TOYO SEIKAN GROUP HOLDINGS L,JPY,900.0,,,0.17,,1.0,0.2521
2269_JP,MEIJI HOLDINGS CO LTD,JPY,200.0,,,0.16,,1.0,0.2521
8053_JP,SUMITOMO CORP,JPY,900.0,,,0.16,,1.0,0.2521
9008_JP,KEIO CORP,JPY,200.0,,,0.16,,1.0,0.2521
9434_JP,SOFTBANK CORP,JPY,900.0,,,0.15,,1.0,0.2521
6501_JP,HITACHI LTD,JPY,200.0,,,0.15,,1.0,0.2521
2531_JP,TAKARA HOLDINGS INC,JPY,900.0,,,0.15,,1.0,0.2521
8253_JP,CREDIT SAISON CO LTD,JPY,900.0,,,0.15,,1.0,0.2521
5101_JP,YOKOHAMA RUBBER CO LTD,JPY,500.0,,,0.14,,1.0,0.2521
7912_JP,DAI NIPPON PRINTING CO LTD,JPY,500.0,,,0.14,,1.0,0.2521
6752_JP,PANASONIC CORP,JPY,900.0,,,0.14,,1.0,0.2521
9432_JP,NIPPON TELEGRAPH & TELEPHONE,JPY,400.0,,,0.14,,1.0,0.2521
4755_JP,RAKUTEN GROUP INC,JPY,900.0,,,0.13,,1.0,0.2521
6361_JP,EBARA CORP,JPY,200.0,,,0.13,,1.0,0.2521
7752_JP,RICOH CO LTD,JPY,900.0,,,0.13,,1.0,0.2521
3407_JP,ASAHI KASEI CORP,JPY,900.0,,,0.13,,1.0,0.2521
7731_JP,NIKON CORP,JPY,900.0,,,0.13,,1.0,0.2521
5019_JP,IDEMITSU KOSAN CO LTD,JPY,400.0,,,0.13,,1.0,0.2521
6103_JP,OKUMA CORP,JPY,200.0,,,0.13,,1.0,0.2521
6770_JP,ALPS ALPINE CO LTD,JPY,900.0,,,0.12,,1.0,0.2521
6473_JP,JTEKT CORP,JPY,900.0,,,0.12,,1.0,0.2521
6504_JP,FUJI ELECTRIC CO LTD,JPY,200.0,,,0.12,,1.0,0.2521
6113_JP,AMADA CO LTD,JPY,900.0,,,0.12,,1.0,0.2521
3405_JP,KURARAY CO LTD,JPY,900.0,,,0.12,,1.0,0.2521
4042_JP,TOSOH CORP,JPY,500.0,,,0.11,,1.0,0.2521
8725_JP,MS&AD INSURANCE GROUP HOLDIN,JPY,300.0,,,0.11,,1.0,0.2521
5201_JP,AGC INC,JPY,200.0,,,0.11,,1.0,0.2521
1963_JP,JGC HOLDINGS CORP,JPY,900.0,,,0.11,,1.0,0.2521
7911_JP,TOPPAN PRINTING CO LTD,JPY,500.0,,,0.11,,1.0,0.2521
7205_JP,HINO MOTORS LTD,JPY,900.0,,,0.11,,1.0,0.2521
8002_JP,MARUBENI CORP,JPY,900.0,,,0.1,,1.0,0.2521
5714_JP,DOWA HOLDINGS CO LTD,JPY,200.0,,,0.1,,1.0,0.2521
6471_JP,NSK LTD,JPY,900.0,,,0.1,,1.0,0.2521
3105_JP,NISSHINBO HOLDINGS INC,JPY,900.0,,,0.1,,1.0,0.2521
9062_JP,NIPPON EXPRESS CO LTD,JPY,100.0,,,0.1,,1.0,0.2521
8630_JP,SOMPO HOLDINGS INC,JPY,200.0,,,0.1,,1.0,0.2521
6178_JP,JAPAN POST HOLDINGS CO LTD,JPY,900.0,,,0.1,,1.0,0.2521
1802_JP,OBAYASHI CORP,JPY,900.0,,,0.1,,1.0,0.2521
5214_JP,NIPPON ELECTRIC GLASS CO LTD,JPY,300.0,,,0.1,,1.0,0.2521
9020_JP,EAST JAPAN RAILWAY CO,JPY,100.0,,,0.09,,1.0,0.2521
8804_JP,TOKYO TATEMONO CO LTD,JPY,500.0,,,0.09,,1.0,0.2521
8355_JP,SHIZUOKA BANK LTD/THE,JPY,900.0,,,0.09,,1.0,0.2521
1803_JP,SHIMIZU CORP,JPY,900.0,,,0.09,,1.0,0.2521
9005_JP,TOKYU CORP,JPY,500.0,,,0.09,,1.0,0.2521
4183_JP,MITSUI_CNEMICALS INC,JPY,200.0,,,0.09,,1.0,0.2521
7202_JP,ISUZU MOTORS LTD,JPY,500.0,,,0.09,,1.0,0.2521
1801_JP,TAISEI CORP,JPY,200.0,,,0.09,,1.0,0.2521
4061_JP,DENKA CO LTD,JPY,200.0,,,0.09,,1.0,0.2521
8628_JP,MATSUI SECURITIES CO LTD,JPY,900.0,,,0.09,,1.0,0.2521
1812_JP,KAJIMA CORP,JPY,500.0,,,0.09,,1.0,0.2521
3099_JP,ISETAN MITSUKOSHI HOLDINGS L,JPY,900.0,,,0.08,,1.0,0.2521
2432_JP,DENA CO LTD,JPY,300.0,,,0.08,,1.0,0.2521
3402_JP,TORAY INDUSTRIES INC,JPY,900.0,,,0.08,,1.0,0.2521
8233_JP,TAKASHIMAYA CO LTD,JPY,500.0,,,0.08,,1.0,0.2521
9021_JP,WEST JAPAN RAILWAY CO,JPY,100.0,,,0.08,,1.0,0.2521
6302_JP,SUMITOMO HEAVY INDUSTRIES,JPY,200.0,,,0.07,,1.0,0.2521
8331_JP,CHIBA BANK LTD/THE,JPY,900.0,,,0.07,,1.0,0.2521
3289_JP,TOKYU FUDOSAN HOLDINGS CORP,JPY,900.0,,,0.07,,1.0,0.2521
9001_JP,TOBU RAILWAY CO LTD,JPY,200.0,,,0.07,,1.0,0.2521
3861_JP,OJI HOLDINGS CORP,JPY,900.0,,,0.07,,1.0,0.2521
5631_JP,JAPAN STEEL WORKS LTD,JPY,200.0,,,0.07,,1.0,0.2521
6674_JP,GS YUASA CORP,JPY,200.0,,,0.07,,1.0,0.2521
4902_JP,KONICA MINOLTA INC,JPY,900.0,,,0.07,,1.0,0.2521
9101_JP,NIPPON YUSEN KK,JPY,100.0,,,0.07,,1.0,0.2521
8601_JP,DAIWA SECURITIES GROUP INC,JPY,900.0,,,0.06,,1.0,0.2521
8306_JP,MITSUBISHI UFJ FINANCIAL GRO,JPY,900.0,,,0.06,,1.0,0.2521
6701_JP,NEC CORP,JPY,100.0,,,0.06,,1.0,0.2521
4005_JP,SUMITOMO_CNEMICAL CO LTD,JPY,900.0,,,0.06,,1.0,0.2521
9104_JP,MITSUI OSK LINES LTD,JPY,100.0,,,0.06,,1.0,0.2521
3086_JP,J FRONT RETAILING CO LTD,JPY,500.0,,,0.06,,1.0,0.2521
8604_JP,NOMURA HOLDINGS INC,JPY,900.0,,,0.06,,1.0,0.2521
7201_JP,NISSAN MOTOR CO LTD,JPY,900.0,,,0.06,,1.0,0.2521
1332_JP,NIPPON SUISAN KAISHA LTD,JPY,900.0,,,0.06,,1.0,0.2521
4188_JP,MITSUBISHI_CNEMICAL HOLDINGS,JPY,500.0,,,0.05,,1.0,0.2521
2501_JP,SAPPORO HOLDINGS LTD,JPY,200.0,,,0.05,,1.0,0.2521
5803_JP,FUJIKURA LTD,JPY,900.0,,,0.05,,1.0,0.2521
4043_JP,TOKUYAMA CORP,JPY,200.0,,,0.05,,1.0,0.2521
9602_JP,TOHO CO LTD,JPY,100.0,,,0.05,,1.0,0.2521
5020_JP,ENEOS HOLDINGS INC,JPY,900.0,,,0.05,,1.0,0.2521
9531_JP,TOKYO GAS CO LTD,JPY,200.0,,,0.05,,1.0,0.2521
9532_JP,OSAKA GAS CO LTD,JPY,200.0,,,0.05,,1.0,0.2521
